Timestamp,Full Name,Email Address,City/Location,Brands heard of,Brands used,Asian Paints Rating,Berger Paints Rating,Birla Paints Rating,Nippon Paints Rating,Important factors,Preferred brand,Reason for preference,Would recommend,Feedback/Suggestions
2025-04-11 18:37:54,Omya Arora,bhandariisha@example.com,Bengaluru,"Nippon Paints, Berger Paints",None,,3.0,,3.0,"Color Variety, Customer Support, Durability, Eco-friendliness, Price",,,,
2025-02-27 19:38:19,Finn Bava,samesh33@example.com,Bengaluru,"Nippon Paints, Birla Paints, Asian Paints, Berger Paints","Nippon Paints, Birla Paints",2.0,3.0,5.0,3.0,"Durability, Customer Support, Availability, Price, Brand Reputation",Birla Paints,"Eco-friendly options, Trusted brand reputation, Good customer service",Yes,
2025-02-22 05:58:20,Sneha Thaman,yashodahanda@example.org,Bengaluru,"Asian Paints, Berger Paints, Nippon Paints",Asian Paints,2.0,3.0,,3.0,"Customer Support, Eco-friendliness, Price, Durability, Brand Reputation",Asian Paints,Trusted brand reputation,No,Improve customer support in Bengaluru
2025-02-20 03:07:17,Indira Amble,eiravatinagy@example.com,Bengaluru,"Nippon Paints, Asian Paints, Berger Paints, Birla Paints, Other: Jotun","Nippon Paints, Berger Paints, Asian Paints",3.0,5.0,1.0,4.0,"Availability, Brand Reputation, Durability",Berger Paints,"Easy availability in Bengaluru, Trusted brand reputation, Value for money",Yes,
2025-03-08 11:01:46,Dalbir Sule,januja03@example.net,Bengaluru,"Birla Paints, Nippon Paints, Other: Indigo Paints","Nippon Paints, Birla Paints",,,3.0,5.0,"Color Variety, Availability, Customer Support",Nippon Paints,"Long-lasting durability, Easy availability in Bengaluru, Good quality (5 rating)",Yes,More durable finishes for monsoon season
2025-02-23 17:54:19,Yashica Kota,bhavnavasa@example.net,Bengaluru,"Berger Paints, Nippon Paints, Asian Paints","Asian Paints, Nippon Paints, Berger Paints",5.0,3.0,,3.0,"Durability, Eco-friendliness, Price, Availability, Customer Support",Asian Paints,"Good quality (5 rating), Good customer service, Easy availability in Bengaluru",Yes,
2025-02-03 02:37:11,Teerth Lad,osankar@example.net,Bengaluru,"Nippon Paints, Asian Paints, Berger Paints, Birla Paints",None,3.0,2.0,2.0,3.0,"Availability, Eco-friendliness, Durability, Price",,,,Improve customer support in Bengaluru
2025-03-09 02:50:19,Laksh Peri,qarinsant@example.org,Bengaluru,"Birla Paints, Berger Paints, Nippon Paints, Asian Paints",Birla Paints,1.0,2.0,3.0,2.0,"Price, Availability, Brand Reputation",Birla Paints,"Eco-friendly options, Value for money",Maybe,Lower prices
2025-03-09 17:57:49,Imaran Ramachandran,basupahal@example.net,Bengaluru,"Berger Paints, Birla Paints, Nippon Paints, Asian Paints",Nippon Paints,4.0,1.0,3.0,3.0,"Eco-friendliness, Customer Support, Durability",Nippon Paints,Good quality (3 rating),Maybe,Improve customer support in Bengaluru
2025-04-24 08:38:57,Sarthak Madan,krishnalalla@example.net,Bengaluru,"Birla Paints, Asian Paints","Birla Paints, Asian Paints",3.0,,4.0,,"Durability, Customer Support, Eco-friendliness, Brand Reputation, Price",Birla Paints,"Wide color selection, Trusted brand reputation, Eco-friendly options",Yes,"Nothing, satisfied with current products (specifically for Asian Paints)"
2025-02-24 00:48:42,Saumya Din,hahluwalia@example.com,Bengaluru,"Asian Paints, Birla Paints, Nippon Paints","Birla Paints, Asian Paints, Nippon Paints",4.0,,4.0,4.0,"Price, Durability, Customer Support, Color Variety",Asian Paints,Good customer service,Yes,
2025-04-16 16:24:45,Balvan Roy,bsanghvi@example.net,Bengaluru,"Nippon Paints, Berger Paints, Asian Paints","Asian Paints, Berger Paints, Nippon Paints",3.0,3.0,,3.0,"Availability, Customer Support, Color Variety",Asian Paints,Easy availability in Bengaluru,Maybe,
2025-04-10 23:54:39,Amruta Kar,shanakshay@example.com,Bengaluru,"Asian Paints, Birla Paints, Nippon Paints","Asian Paints, Birla Paints, Nippon Paints",3.0,,5.0,4.0,"Color Variety, Durability, Customer Support, Availability",Nippon Paints,"Value for money, Easy availability in Bengaluru",Yes,
2025-02-19 16:45:03,Nilima Mandal,psachar@example.net,Bengaluru,"Nippon Paints, Berger Paints, Asian Paints, Birla Paints","Nippon Paints, Berger Paints",1.0,2.0,3.0,4.0,"Color Variety, Customer Support, Eco-friendliness, Brand Reputation, Durability",Nippon Paints,Good customer service,Yes,
2025-04-29 18:48:27,Xalak Borah,harishdubey@example.net,Bengaluru,"Berger Paints, Nippon Paints, Birla Paints","Birla Paints, Berger Paints, Nippon Paints",,4.0,3.0,3.0,"Color Variety, Brand Reputation, Customer Support, Availability, Price",Berger Paints,"Long-lasting durability, Good quality (4 rating), Eco-friendly options",Yes,
2025-04-21 18:55:12,Hiral Sheth,tdevan@example.net,Bengaluru,"Berger Paints, Asian Paints, Nippon Paints, Other: Shalimar Paints","Asian Paints, Nippon Paints",4.0,3.0,,2.0,"Durability, Availability, Color Variety, Brand Reputation, Customer Support",Asian Paints,"Wide color selection, Good customer service",Yes,
2025-03-25 21:39:30,Anita Manne,abhakibe@example.com,Bengaluru,"Asian Paints, Nippon Paints, Birla Paints","Nippon Paints, Birla Paints",2.0,,3.0,4.0,"Availability, Durability, Brand Reputation, Color Variety, Price",Nippon Paints,"Wide color selection, Good customer service, Easy availability in Bengaluru",Yes,
2025-02-14 21:52:46,Zarna Bath,fdutta@example.org,Bengaluru,"Berger Paints, Asian Paints, Other: Dulux",None,5.0,3.0,,,"Color Variety, Price, Availability",,,,
2025-03-13 01:32:12,Joshua Kapur,priya75@example.org,Bengaluru,"Asian Paints, Birla Paints",Asian Paints,3.0,,3.0,,"Color Variety, Availability, Customer Support",Asian Paints,Good customer service,Maybe,Better marketing to explain product differences
2025-02-01 02:35:54,Zehaan Batta,panditsanaya@example.com,Bengaluru,"Birla Paints, Asian Paints, Nippon Paints, Other: Indigo Paints",Birla Paints,3.0,,4.0,3.0,"Brand Reputation, Availability, Eco-friendliness, Price",Birla Paints,"Value for money, Easy availability in Bengaluru, Good customer service",Yes,More eco-friendly products
2025-02-08 01:29:23,Sanaya Oommen,jai95@example.com,Bengaluru,"Berger Paints, Nippon Paints",Nippon Paints,,4.0,,3.0,"Price, Brand Reputation, Color Variety",Nippon Paints,"Easy availability in Bengaluru, Good customer service, Wide color selection",Maybe,Lower prices
2025-03-18 22:41:20,Meera Kata,leena05@example.net,Bengaluru,"Nippon Paints, Asian Paints, Berger Paints",Berger Paints,3.0,3.0,,3.0,"Brand Reputation, Eco-friendliness, Durability, Availability",Berger Paints,"Eco-friendly options, Long-lasting durability, Good quality (3 rating)",Maybe,
2025-04-23 08:49:59,Aashi Bumb,chopraekantika@example.org,Bengaluru,"Nippon Paints, Berger Paints, Asian Paints, Birla Paints, Other: Dulux","Birla Paints, Nippon Paints, Berger Paints",2.0,3.0,3.0,4.0,"Brand Reputation, Color Variety, Eco-friendliness",Nippon Paints,Value for money,Yes,
2025-04-17 09:01:37,Shaurya Kadakia,chandresh85@example.org,Bengaluru,"Nippon Paints, Asian Paints, Birla Paints",None,3.0,,2.0,3.0,"Customer Support, Price, Durability, Color Variety, Brand Reputation",,,,
2025-04-25 04:02:13,Vidhi Chokshi,ektasheth@example.com,Bengaluru,"Nippon Paints, Birla Paints, Berger Paints",None,,2.0,1.0,2.0,"Color Variety, Brand Reputation, Customer Support, Availability",,,,
2025-03-03 22:51:21,Yochana Sura,gopaldipta@example.net,Bengaluru,"Nippon Paints, Asian Paints, Birla Paints","Birla Paints, Nippon Paints, Asian Paints",3.0,,5.0,4.0,"Color Variety, Price, Brand Reputation, Eco-friendliness",Birla Paints,Wide color selection,Yes,
2025-02-05 04:07:35,Hredhaan Tara,ptiwari@example.com,Bengaluru,"Asian Paints, Berger Paints, Nippon Paints, Birla Paints","Nippon Paints, Asian Paints",2.0,2.0,3.0,5.0,"Durability, Color Variety, Brand Reputation",Nippon Paints,Wide color selection,Yes,
2025-03-31 15:51:05,Ojas Sethi,laban39@example.org,Bengaluru,"Berger Paints, Nippon Paints, Birla Paints, Asian Paints",Berger Paints,1.0,2.0,4.0,3.0,"Customer Support, Price, Color Variety",Berger Paints,"Wide color selection, Easy availability in Bengaluru, Good customer service",No,
2025-03-14 10:27:27,Anika Atwal,goelsai@example.com,Bengaluru,"Berger Paints, Asian Paints, Birla Paints",None,2.0,3.0,1.0,,"Customer Support, Color Variety, Availability",,,,
2025-03-04 19:06:19,Tanay Kaul,pooja45@example.com,Bengaluru,"Asian Paints, Berger Paints, Nippon Paints, Birla Paints, Other: Jotun",Nippon Paints,3.0,3.0,3.0,3.0,"Customer Support, Color Variety, Durability, Brand Reputation, Availability",Nippon Paints,Good customer service,Maybe,Better marketing to explain product differences
2025-03-12 02:05:33,Dev Dube,sodhiraagini@example.com,Bengaluru,"Nippon Paints, Asian Paints, Other: Shalimar Paints","Asian Paints, Nippon Paints",4.0,,,3.0,"Durability, Eco-friendliness, Availability, Color Variety, Customer Support",Asian Paints,"Easy availability in Bengaluru, Trusted brand reputation, Long-lasting durability",Yes,
2025-03-11 14:53:28,Leela Khalsa,libnimohan@example.net,Bengaluru,"Berger Paints, Birla Paints, Nippon Paints, Other: Dulux","Birla Paints, Nippon Paints, Berger Paints",,4.0,3.0,3.0,"Durability, Customer Support, Eco-friendliness, Color Variety, Brand Reputation",Berger Paints,"Good customer service, Easy availability in Bengaluru",Yes,Better coverage per liter
2025-03-08 07:44:50,Falguni Khare,saidixit@example.org,Bengaluru,"Nippon Paints, Birla Paints","Birla Paints, Nippon Paints",,,3.0,4.0,"Price, Brand Reputation, Durability",Nippon Paints,"Trusted brand reputation, Eco-friendly options",Yes,
2025-03-22 23:52:09,Gauri Behl,gganguly@example.com,Bengaluru,"Nippon Paints, Asian Paints",None,3.0,,,2.0,"Eco-friendliness, Price, Color Variety",,,,
2025-04-27 18:43:36,Anvi Sagar,faraj86@example.org,Bengaluru,"Nippon Paints, Berger Paints, Birla Paints, Other: Kansai Nerolac","Birla Paints, Berger Paints, Nippon Paints",,4.0,2.0,3.0,"Price, Color Variety, Eco-friendliness, Brand Reputation",Berger Paints,"Long-lasting durability, Good quality (4 rating), Easy availability in Bengaluru",Yes,"Nothing, satisfied with current products"
2025-03-31 21:26:53,Baljiwan Garde,gaurangisane@example.net,Bengaluru,"Berger Paints, Birla Paints",None,,2.0,5.0,,"Color Variety, Availability, Durability, Customer Support",,,,
2025-02-14 19:23:12,Faris D’Alia,alexander32@example.net,Bengaluru,"Birla Paints, Asian Paints, Nippon Paints","Nippon Paints, Birla Paints",2.0,,5.0,4.0,"Customer Support, Availability, Eco-friendliness, Price, Durability",Nippon Paints,"Trusted brand reputation, Eco-friendly options",Yes,
2025-03-20 01:09:17,Kala Kari,rajankala@example.com,Bengaluru,"Berger Paints, Asian Paints, Birla Paints, Other: Shalimar Paints",Berger Paints,3.0,5.0,3.0,,"Color Variety, Price, Brand Reputation",Berger Paints,"Good customer service, Trusted brand reputation, Wide color selection",Yes,
2025-04-24 04:44:58,Bina Seshadri,indalisandal@example.org,Bengaluru,"Birla Paints, Asian Paints, Nippon Paints, Berger Paints, Other: Dulux","Birla Paints, Berger Paints",3.0,3.0,4.0,3.0,"Brand Reputation, Eco-friendliness, Durability, Price",Birla Paints,"Eco-friendly options, Value for money",Yes,
2025-02-10 16:24:00,Varenya Kant,wrideshshanker@example.com,Bengaluru,"Nippon Paints, Berger Paints, Birla Paints",Birla Paints,,2.0,2.0,2.0,"Customer Support, Eco-friendliness, Availability, Color Variety, Durability",Birla Paints,Good customer service,No,
2025-02-17 10:35:35,Leela Seshadri,mallxavier@example.org,Bengaluru,"Nippon Paints, Berger Paints, Birla Paints","Berger Paints, Nippon Paints, Birla Paints",,3.0,3.0,4.0,"Price, Brand Reputation, Availability, Eco-friendliness",Berger Paints,Trusted brand reputation,Maybe,
2025-04-19 09:05:18,Amruta Kade,shuklayashodhara@example.com,Bengaluru,"Birla Paints, Berger Paints","Berger Paints, Birla Paints",,3.0,3.0,,"Brand Reputation, Availability, Durability",Berger Paints,"Good quality (3 rating), Good customer service",Maybe,
2025-03-11 17:41:44,Rachita Randhawa,qjani@example.net,Bengaluru,"Berger Paints, Nippon Paints, Birla Paints","Berger Paints, Nippon Paints",,4.0,3.0,2.0,"Durability, Customer Support, Eco-friendliness",Berger Paints,"Easy availability in Bengaluru, Trusted brand reputation",Yes,More eco-friendly products
2025-02-13 22:34:03,Oviya Nath,samakshlall@example.net,Bengaluru,"Birla Paints, Asian Paints",Birla Paints,2.0,,4.0,,"Price, Eco-friendliness, Customer Support",Birla Paints,"Trusted brand reputation, Good quality (4 rating)",Yes,
2025-02-02 19:57:33,Garima Wali,vpai@example.com,Bengaluru,"Berger Paints, Asian Paints, Birla Paints, Nippon Paints, Other: Jotun","Birla Paints, Nippon Paints",3.0,2.0,2.0,4.0,"Price, Customer Support, Brand Reputation, Color Variety, Availability",Nippon Paints,"Wide color selection, Good quality (4 rating), Value for money",Yes,More eco-friendly products
2025-04-17 20:38:30,Patrick Kadakia,gagan57@example.org,Bengaluru,"Nippon Paints, Asian Paints, Berger Paints","Nippon Paints, Asian Paints, Berger Paints",3.0,3.0,,3.0,"Durability, Availability, Color Variety",Asian Paints,"Wide color selection, Good customer service, Value for money",Maybe,Improve customer support in Bengaluru (specifically for Birla Paints)
2025-02-19 16:34:39,Tanmayi Srinivasan,bhavinishukla@example.org,Bengaluru,"Berger Paints, Birla Paints, Nippon Paints, Asian Paints","Asian Paints, Birla Paints",3.0,2.0,2.0,3.0,"Customer Support, Color Variety, Eco-friendliness",Asian Paints,"Long-lasting durability, Eco-friendly options",Maybe,Lower prices (specifically for Asian Paints)
2025-03-23 09:31:18,Vrinda Reddy,bkapadia@example.net,Bengaluru,"Asian Paints, Berger Paints, Other: Dulux","Berger Paints, Asian Paints",5.0,4.0,,,"Durability, Customer Support, Eco-friendliness, Price, Color Variety",Asian Paints,"Value for money, Eco-friendly options, Wide color selection",Yes,
2025-04-27 03:12:57,Nimrat Khanna,anvi04@example.net,Bengaluru,"Asian Paints, Berger Paints, Nippon Paints, Birla Paints, Other: Dulux",None,2.0,2.0,2.0,3.0,"Durability, Brand Reputation, Customer Support, Availability",,,,
2025-04-22 22:12:03,Keya Batra,gdayal@example.com,Bengaluru,"Birla Paints, Berger Paints, Asian Paints","Berger Paints, Asian Paints, Birla Paints",4.0,3.0,4.0,,"Customer Support, Brand Reputation, Color Variety",Asian Paints,"Eco-friendly options, Wide color selection",Yes,Better availability in Bengaluru suburbs
2025-04-07 19:49:11,Radhika Sahni,arya09@example.net,Bengaluru,"Nippon Paints, Berger Paints, Asian Paints, Birla Paints","Asian Paints, Birla Paints, Berger Paints",4.0,5.0,4.0,3.0,"Color Variety, Customer Support, Price, Availability, Brand Reputation",Berger Paints,"Good customer service, Wide color selection, Easy availability in Bengaluru",Yes,
2025-02-23 21:47:25,Kamya Kalita,chatreshbhasin@example.com,Bengaluru,"Birla Paints, Nippon Paints, Berger Paints, Asian Paints",Asian Paints,4.0,4.0,3.0,2.0,"Availability, Customer Support, Color Variety, Durability, Price",Asian Paints,Easy availability in Bengaluru,Yes,
2025-03-28 17:29:01,Siddharth Zachariah,tpadmanabhan@example.com,Bengaluru,"Nippon Paints, Berger Paints",Berger Paints,,5.0,,3.0,"Brand Reputation, Durability, Color Variety, Availability, Eco-friendliness",Berger Paints,"Value for money, Good customer service, Long-lasting durability",Yes,More eco-friendly products (specifically for Nippon Paints)
2025-04-09 00:25:18,Nihal Chadha,maniisaac@example.net,Bengaluru,"Nippon Paints, Asian Paints","Asian Paints, Nippon Paints",3.0,,,3.0,"Customer Support, Eco-friendliness, Color Variety, Price, Brand Reputation",Asian Paints,"Value for money, Easy availability in Bengaluru, Good quality (3 rating)",Maybe,
2025-02-05 09:11:33,Alexander Ganguly,rjha@example.org,Bengaluru,"Birla Paints, Asian Paints, Nippon Paints, Other: Shalimar Paints",None,3.0,,3.0,3.0,"Brand Reputation, Durability, Price, Availability, Eco-friendliness",,,,
2025-04-14 19:00:34,Girik Chad,qgara@example.net,Bengaluru,"Birla Paints, Asian Paints, Berger Paints, Nippon Paints",Asian Paints,4.0,4.0,3.0,3.0,"Price, Color Variety, Eco-friendliness, Customer Support",Asian Paints,Wide color selection,Yes,
2025-03-22 15:58:47,Kashish Raghavan,bina94@example.net,Bengaluru,"Berger Paints, Asian Paints","Berger Paints, Asian Paints",4.0,3.0,,,"Color Variety, Price, Availability, Durability",Asian Paints,"Value for money, Easy availability in Bengaluru",Yes,Lower prices
2025-04-04 03:25:27,Pushti Ganesh,abdulmisra@example.net,Bengaluru,"Berger Paints, Birla Paints, Nippon Paints","Berger Paints, Nippon Paints, Birla Paints",,4.0,5.0,3.0,"Color Variety, Brand Reputation, Availability",Nippon Paints,Trusted brand reputation,Maybe,
2025-02-07 13:41:25,Gagan Gara,ladpranit@example.com,Bengaluru,"Birla Paints, Asian Paints, Berger Paints, Nippon Paints","Nippon Paints, Birla Paints, Berger Paints",2.0,3.0,3.0,3.0,"Availability, Eco-friendliness, Durability",Berger Paints,"Wide color selection, Eco-friendly options, Trusted brand reputation",Maybe,
2025-04-21 00:23:04,Maanas Barad,idhar@example.org,Bengaluru,"Nippon Paints, Berger Paints, Birla Paints",Nippon Paints,,2.0,1.0,4.0,"Brand Reputation, Price, Availability, Color Variety",Nippon Paints,"Eco-friendly options, Trusted brand reputation, Long-lasting durability",Yes,
2025-02-03 08:58:01,Anvi Morar,nmittal@example.com,Bengaluru,"Birla Paints, Berger Paints, Other: Dulux",Birla Paints,,3.0,3.0,,"Durability, Availability, Eco-friendliness, Color Variety",Birla Paints,Eco-friendly options,Maybe,"Nothing, satisfied with current products"
2025-02-23 02:41:12,Bakhshi Gole,ekalinga76@example.org,Bengaluru,"Asian Paints, Nippon Paints, Birla Paints",Birla Paints,4.0,,4.0,3.0,"Customer Support, Durability, Brand Reputation, Color Variety",Birla Paints,"Wide color selection, Value for money",Yes,
2025-03-15 05:14:24,Yashawini Din,varkeyxiti@example.com,Bengaluru,"Birla Paints, Nippon Paints, Berger Paints",None,,2.0,3.0,2.0,"Color Variety, Brand Reputation, Price, Eco-friendliness",,,,
2025-04-01 15:49:30,Wriddhish Sethi,gaurivohra@example.net,Bengaluru,"Asian Paints, Berger Paints, Nippon Paints, Birla Paints","Asian Paints, Birla Paints",4.0,3.0,4.0,2.0,"Brand Reputation, Availability, Price, Customer Support, Eco-friendliness",Asian Paints,"Wide color selection, Easy availability in Bengaluru, Eco-friendly options",Yes,
2025-04-11 15:37:10,Anay Oak,vmukhopadhyay@example.net,Bengaluru,"Birla Paints, Nippon Paints, Berger Paints, Asian Paints",Berger Paints,2.0,4.0,2.0,3.0,"Price, Eco-friendliness, Color Variety, Availability",Berger Paints,Wide color selection,Yes,Better marketing to explain product differences (specifically for Nippon Paints)
2025-04-15 13:30:03,Chanakya Bahri,janujatella@example.net,Bengaluru,"Nippon Paints, Berger Paints",Nippon Paints,,1.0,,4.0,"Color Variety, Brand Reputation, Eco-friendliness",Nippon Paints,"Wide color selection, Eco-friendly options, Good quality (4 rating)",Yes,
2025-03-01 19:40:56,Pranit Sharma,ridhi04@example.net,Bengaluru,"Berger Paints, Asian Paints, Birla Paints, Nippon Paints, Other: Indigo Paints","Asian Paints, Nippon Paints, Berger Paints",3.0,4.0,3.0,3.0,"Durability, Brand Reputation, Availability",Berger Paints,Value for money,Yes,
2025-03-05 06:41:33,Tanish Dua,yashodaaggarwal@example.net,Bengaluru,"Nippon Paints, Birla Paints, Berger Paints",Berger Paints,,4.0,3.0,2.0,"Color Variety, Eco-friendliness, Availability, Durability",Berger Paints,Easy availability in Bengaluru,Yes,
2025-03-09 17:30:45,Isha Pillay,naidutejas@example.org,Bengaluru,"Birla Paints, Nippon Paints, Asian Paints, Berger Paints","Nippon Paints, Birla Paints, Asian Paints",3.0,1.0,4.0,2.0,"Brand Reputation, Eco-friendliness, Price",Birla Paints,"Easy availability in Bengaluru, Wide color selection, Trusted brand reputation",Yes,Lower prices
2025-02-11 04:17:59,Vinaya Roy,suhanichaudry@example.org,Bengaluru,"Berger Paints, Birla Paints, Asian Paints, Nippon Paints","Birla Paints, Berger Paints",3.0,3.0,4.0,2.0,"Eco-friendliness, Price, Color Variety, Availability, Brand Reputation",Birla Paints,"Value for money, Good customer service, Eco-friendly options",Yes,Better availability in Bengaluru suburbs
2025-04-02 13:19:32,Omaja Suri,zarna15@example.com,Bengaluru,"Berger Paints, Birla Paints, Asian Paints","Berger Paints, Birla Paints",2.0,4.0,4.0,,"Durability, Customer Support, Brand Reputation",Berger Paints,Trusted brand reputation,Yes,
2025-03-13 22:07:40,Ikbal Korpal,ekavir70@example.org,Bengaluru,"Nippon Paints, Asian Paints","Nippon Paints, Asian Paints",4.0,,,4.0,"Durability, Availability, Price",Asian Paints,"Value for money, Eco-friendly options",Yes,More eco-friendly products
2025-03-29 11:03:05,Tanmayi Munshi,cbanik@example.org,Bengaluru,"Nippon Paints, Berger Paints, Birla Paints, Other: Jotun",Nippon Paints,,1.0,3.0,4.0,"Eco-friendliness, Durability, Customer Support",Nippon Paints,"Long-lasting durability, Good quality (4 rating), Trusted brand reputation",Yes,
2025-04-07 10:29:56,Bhavani Maharaj,bhavika69@example.com,Bengaluru,"Birla Paints, Nippon Paints, Asian Paints, Berger Paints","Berger Paints, Birla Paints",2.0,3.0,3.0,2.0,"Availability, Price, Brand Reputation",Birla Paints,Long-lasting durability,Maybe,
2025-04-23 07:08:17,Chaman Nazareth,pooja94@example.com,Bengaluru,"Asian Paints, Nippon Paints, Birla Paints, Berger Paints","Birla Paints, Asian Paints",4.0,4.0,4.0,1.0,"Brand Reputation, Customer Support, Price, Color Variety",Asian Paints,"Value for money, Eco-friendly options",Yes,
2025-02-10 12:31:24,Advik Murthy,vasudhabaral@example.com,Bengaluru,"Berger Paints, Birla Paints, Nippon Paints, Asian Paints, Other: Shalimar Paints",Nippon Paints,3.0,4.0,3.0,4.0,"Customer Support, Color Variety, Eco-friendliness",Nippon Paints,Eco-friendly options,Yes,
2025-04-28 23:28:14,Gayathri Amble,vbalan@example.net,Bengaluru,"Asian Paints, Birla Paints, Nippon Paints, Other: Jotun",Asian Paints,5.0,,3.0,3.0,"Durability, Availability, Price, Eco-friendliness",Asian Paints,"Trusted brand reputation, Eco-friendly options, Wide color selection",Yes,More eco-friendly products
2025-04-27 12:56:03,Teerth Bala,jasonbera@example.com,Bengaluru,"Asian Paints, Berger Paints, Other: Indigo Paints","Berger Paints, Asian Paints",4.0,4.0,,,"Color Variety, Brand Reputation, Availability",Asian Paints,"Good customer service, Good quality (4 rating)",Yes,
2025-04-08 04:12:09,Nidra Bedi,rtoor@example.org,Bengaluru,"Berger Paints, Birla Paints, Asian Paints",Birla Paints,3.0,2.0,5.0,,"Price, Customer Support, Availability, Brand Reputation",Birla Paints,Easy availability in Bengaluru,Yes,
2025-03-29 09:07:02,Sai Ganesh,rohan28@example.net,Bengaluru,"Nippon Paints, Birla Paints, Asian Paints, Other: Dulux","Nippon Paints, Birla Paints, Asian Paints",3.0,,5.0,4.0,"Customer Support, Brand Reputation, Eco-friendliness",Birla Paints,"Long-lasting durability, Wide color selection, Easy availability in Bengaluru",Yes,Improve customer support in Bengaluru
2025-03-15 12:38:57,Zansi Patil,ijayabhasin@example.net,Bengaluru,"Nippon Paints, Asian Paints, Birla Paints, Berger Paints, Other: Jotun","Berger Paints, Nippon Paints",1.0,4.0,1.0,4.0,"Price, Brand Reputation, Durability, Availability, Customer Support",Berger Paints,Long-lasting durability,Yes,
2025-02-07 08:21:52,Eshana Acharya,zansibatra@example.com,Bengaluru,"Asian Paints, Nippon Paints, Birla Paints",Nippon Paints,3.0,,2.0,4.0,"Eco-friendliness, Brand Reputation, Color Variety",Nippon Paints,"Eco-friendly options, Good customer service, Wide color selection",Yes,
2025-02-24 09:55:24,Bahadurjit Misra,imaran91@example.com,Bengaluru,"Berger Paints, Nippon Paints, Birla Paints, Asian Paints","Birla Paints, Nippon Paints",4.0,2.0,3.0,5.0,"Brand Reputation, Eco-friendliness, Price, Customer Support, Durability",Nippon Paints,"Trusted brand reputation, Good quality (5 rating), Value for money",Yes,Better availability in Bengaluru suburbs
2025-03-02 23:44:17,Vasudha Tripathi,krishkakar@example.net,Bengaluru,"Asian Paints, Birla Paints",Asian Paints,5.0,,3.0,,"Brand Reputation, Availability, Customer Support, Eco-friendliness, Price",Asian Paints,Wide color selection,Yes,
2025-02-18 07:18:56,Nirja Ravi,taraksarna@example.com,Bengaluru,"Asian Paints, Berger Paints, Birla Paints, Nippon Paints",Nippon Paints,3.0,4.0,2.0,3.0,"Customer Support, Brand Reputation, Eco-friendliness, Availability",Nippon Paints,Long-lasting durability,Maybe,
2025-03-16 18:00:18,Ishanvi Sarkar,gverma@example.org,Bengaluru,"Nippon Paints, Birla Paints",None,,,3.0,4.0,"Durability, Brand Reputation, Color Variety, Availability",,,,Improve color options
2025-04-11 04:14:16,Jagrati Tella,xben@example.org,Bengaluru,"Asian Paints, Birla Paints, Nippon Paints, Berger Paints","Asian Paints, Berger Paints, Nippon Paints",4.0,3.0,4.0,3.0,"Customer Support, Price, Durability, Color Variety",Asian Paints,"Good quality (4 rating), Eco-friendly options, Wide color selection",Yes,
2025-02-11 21:03:34,Arya Prabhu,abeer09@example.org,Bengaluru,"Nippon Paints, Birla Paints, Asian Paints","Birla Paints, Asian Paints",3.0,,4.0,4.0,"Price, Availability, Brand Reputation",Birla Paints,"Trusted brand reputation, Long-lasting durability, Good customer service",Yes,
2025-02-03 20:55:47,Nitara Chopra,rattiradhika@example.com,Bengaluru,"Berger Paints, Asian Paints",Asian Paints,4.0,3.0,,,"Durability, Price, Availability, Customer Support",Asian Paints,Good quality (4 rating),Yes,Improve customer support in Bengaluru
2025-03-29 03:45:43,Bishakha Varghese,nachiket70@example.net,Bengaluru,"Birla Paints, Nippon Paints, Berger Paints, Other: Indigo Paints",Nippon Paints,,3.0,3.0,4.0,"Availability, Price, Brand Reputation, Durability",Nippon Paints,"Good customer service, Long-lasting durability",Yes,
2025-03-18 09:21:40,Lekha Krish,gangasethi@example.org,Bengaluru,"Birla Paints, Berger Paints","Birla Paints, Berger Paints",,1.0,3.0,,"Durability, Price, Customer Support, Brand Reputation, Eco-friendliness",Birla Paints,"Trusted brand reputation, Value for money, Long-lasting durability",Maybe,
2025-02-09 18:16:20,Arya Mistry,teerthsarraf@example.org,Bengaluru,"Berger Paints, Asian Paints, Other: Kansai Nerolac",Asian Paints,4.0,2.0,,,"Customer Support, Availability, Price, Eco-friendliness",Asian Paints,"Value for money, Easy availability in Bengaluru, Eco-friendly options",Yes,More durable finishes for monsoon season
2025-03-02 08:47:28,Hredhaan Palla,pandyawridesh@example.net,Bengaluru,"Berger Paints, Nippon Paints",Nippon Paints,,3.0,,3.0,"Brand Reputation, Customer Support, Price, Eco-friendliness",Nippon Paints,"Value for money, Eco-friendly options, Wide color selection",Maybe,
2025-04-12 08:08:53,Odika Varma,ramaswamychanakya@example.net,Bengaluru,"Birla Paints, Berger Paints, Nippon Paints, Asian Paints, Other: Shalimar Paints",Nippon Paints,4.0,4.0,2.0,3.0,"Eco-friendliness, Availability, Durability, Brand Reputation, Price",Nippon Paints,"Wide color selection, Good customer service",Maybe,
2025-03-21 02:23:29,Lekha Raj,wazir56@example.org,Bengaluru,"Birla Paints, Nippon Paints, Berger Paints, Other: Kansai Nerolac",Birla Paints,,2.0,3.0,3.0,"Customer Support, Brand Reputation, Color Variety, Availability",Birla Paints,Value for money,Maybe,Improve color options
